unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,vehicle_type,closed_date,resolution_description,resolution_action_updated_date,bridge_highway_name,bridge_highway_segment,taxi_pick_up_location,facility_type,due_date,taxi_company_borough,data_source,extraction_timestamp
66774602,2025-11-09T23:25:36.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10459,1125 BRYANT AVENUE,BRYANT AVENUE,EAST  167 STREET,WEST FARMS ROAD,EAST  167 STREET,WEST FARMS ROAD,ADDRESS,BRONX,BRYANT AVENUE,Closed,03 BRONX,2027540015,BRONX,1015002,240616,MOBILE,Unspecified,BRONX,40.82705730788851,-73.88888258524975,"{'latitude': '40.82705730788851', 'longitude': '-73.88888258524975', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2025-11-10T01:42:09.000,The Police Department issued a summons in response to the complaint.,2025-11-10T01:42:15.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66773306,2025-11-09T23:25:28.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11219,1578 43 STREET,43 STREET,15 AVENUE,16 AVENUE,15 AVENUE,16 AVENUE,ADDRESS,BROOKLYN,43 STREET,In Progress,12 BROOKLYN,3054300039,BROOKLYN,989060,170544,MOBILE,Unspecified,BROOKLYN,40.63477915169163,-73.98266991961515,"{'latitude': '40.63477915169163', 'longitude': '-73.98266991961515', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66775862,2025-11-09T23:25:26.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10462,2227 CROSS BRONX EXPRESSWAY,CROSS BRONX EXPRESSWAY,WATSON AVENUE PEDESTRIAN OVPS,WATSON AVENUE,WATSON AVENUE PEDESTRIAN OVPS,WATSON AVENUE,ADDRESS,BRONX,CROSS BRONX EXPRESSWAY,Closed,09 BRONX,2038180063,BRONX,1025971,241747,ONLINE,Unspecified,BRONX,40.83011657333977,-73.84924089942201,"{'latitude': '40.83011657333977', 'longitude': '-73.84924089942201', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2025-11-10T00:53:53.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-11-10T00:54:03.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66775218,2025-11-09T23:25:04.000,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint - Passenger,Street,11430,JOHN F KENNEDY AIRPORT,JOHN F KENNEDY AIRPORT,BEND,AIRTRAIN-HOWARD BCH/JAMAICA LINE,BEND,AIRTRAIN-HOWARD BCH/JAMAICA LINE,PLACE,JAMAICA,JOHN F KENNEDY AIRPORT,In Progress,83 QUEENS,4142600001,QUEENS,1043001,175548,ONLINE,Unspecified,QUEENS,40.64832048620134,-73.78828125130184,"{'latitude': '40.64832048620134', 'longitude': '-73.78828125130184', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430",,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66780105,2025-11-09T23:25:02.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11228,7506 14 AVENUE,14 AVENUE,BAY RIDGE PARKWAY,76 STREET,BAY RIDGE PARKWAY,76 STREET,ADDRESS,BROOKLYN,14 AVENUE,In Progress,10 BROOKLYN,3062220039,BROOKLYN,982763,164745,PHONE,Unspecified,BROOKLYN,40.61886329649837,-74.00535627542102,"{'latitude': '40.61886329649837', 'longitude': '-74.00535627542102', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,Your complaint has been received by the Police Department and additional information will be available later.,2025-11-09T23:26:29.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66778211,2025-11-09T23:25:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,10471,532 WEST  259 STREET,WEST  259 STREET,RIVERDALE AVENUE,NETHERLAND AVENUE,,,ADDRESS,BRONX,,Closed,08 BRONX,,BRONX,1010590,269718,PHONE,Unspecified,BRONX,40.90694765312729,-73.90471023548548,"{'latitude': '40.90694765312729', 'longitude': '-73.90471023548548', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2025-11-10T02:07:00.000,The owner claimed the vehicle.Â Your request is now closed and no further action will be taken.,2025-11-10T12:00:00.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66776415,2025-11-09T23:24:46.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11232,582 39 STREET,39 STREET,5 AVENUE,6 AVENUE,5 AVENUE,6 AVENUE,ADDRESS,BROOKLYN,39 STREET,In Progress,07 BROOKLYN,3009130034,BROOKLYN,983613,176192,PHONE,Unspecified,BROOKLYN,40.65028298145355,-74.0022955980095,"{'latitude': '40.65028298145355', 'longitude': '-74.0022955980095', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66777758,2025-11-09T23:24:24.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10029,1365 5 AVENUE,5 AVENUE,EAST  112 STREET,EAST  115 STREET,EAST  112 STREET,EAST  115 STREET,ADDRESS,NEW YORK,5 AVENUE,Closed,11 MANHATTAN,1016180001,MANHATTAN,998703,230311,ONLINE,Unspecified,MANHATTAN,40.79881467021513,-73.94779857268328,"{'latitude': '40.79881467021513', 'longitude': '-73.94779857268328', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2025-11-09T23:25:27.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-11-09T23:25:32.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66777140,2025-11-09T23:24:17.000,DPR,Department of Parks and Recreation,Illegal Tree Damage,Trunk Damaged,Street,10451,832 COURTLANDT AVENUE,COURTLANDT AVENUE,EAST  159 STREET,EAST  160 STREET,EAST  159 STREET,EAST  160 STREET,ADDRESS,BRONX,COURTLANDT AVENUE,In Progress,03 BRONX,2024060105,BRONX,1007476,239384,MOBILE,Unspecified,BRONX,40.823698816555165,-73.9160808233275,"{'latitude': '40.823698816555165', 'longitude': '-73.9160808233275', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66777830,2025-11-09T23:24:13.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10040,564 WEST  188 STREET,WEST  188 STREET,AUDUBON AVENUE,ST NICHOLAS AVENUE,AUDUBON AVENUE,ST NICHOLAS AVENUE,ADDRESS,NEW YORK,WEST  188 STREET,Closed,12 MANHATTAN,1021580007,MANHATTAN,1003692,250178,ONLINE,Unspecified,MANHATTAN,40.853334340957325,-73.92972171211538,"{'latitude': '40.853334340957325', 'longitude': '-73.92972171211538', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2025-11-10T01:38:24.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-11-10T01:38:27.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66779146,2025-11-09T23:23:47.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11372,73-12 35 AVENUE,35 AVENUE,73 STREET,74 STREET,73 STREET,74 STREET,ADDRESS,JACKSON HEIGHTS,35 AVENUE,In Progress,03 QUEENS,4012730001,QUEENS,1013944,212876,ONLINE,Unspecified,QUEENS,40.75092213370405,-73.8928281269625,"{'latitude': '40.75092213370405', 'longitude': '-73.8928281269625', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66773079,2025-11-09T23:23:25.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10014,2 CHARLTON STREET,CHARLTON STREET,,,,,ADDRESS,NEW YORK,,Open,02 MANHATTAN,1005060027,MANHATTAN,983207,204135,MOBILE,Unspecified,MANHATTAN,40.7269800530374,-74.00376305233803,"{'latitude': '40.7269800530374', 'longitude': '-74.00376305233803', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,"This complaint is a duplicate of a building-wide condition already reported by another tenant.  The original complaint is still open, and HPD may only need to confirm that the condition exists by inspecting one apartment.  If we cannot contact the tenant from the original complaint or get access to that apartment, HPD may attempt to contact the person who filed this complaint to verify the correction of the condition or may conduct an inspection of your unit. You can check HPDONLINE to see if a",2025-11-09T00:00:00.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66779757,2025-11-09T23:23:02.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10019,100 WEST   57 STREET,WEST   57 STREET,AVENUE OF THE AMERICAS,6 1/2 AVENUE,AVENUE OF THE AMERICAS,6 1/2 AVENUE,ADDRESS,NEW YORK,WEST   57 STREET,Closed,05 MANHATTAN,1010090029,MANHATTAN,990491,217779,ONLINE,Unspecified,MANHATTAN,40.76442727130689,-73.97747036014913,"{'latitude': '40.76442727130689', 'longitude': '-73.97747036014913', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2025-11-10T00:11:19.000,The Police Department responded and upon arrival those responsible for the condition were gone.,2025-11-10T00:11:26.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66778365,2025-11-09T23:23:00.000,DEP,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),,10016,1 EAST   32 STREET,EAST   32 STREET,5 AVE,MADISON AVE,,,ADDRESS,NEW YORK,,Open,05 MANHATTAN,1008620001,MANHATTAN,988337,211451,ONLINE,Unspecified,MANHATTAN,40.747059780884896,-73.98525001872795,"{'latitude': '40.747059780884896', 'longitude': '-73.98525001872795', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,N/A,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66777397,2025-11-09T23:23:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,10465,4338 EAST TREMONT AVENUE,EAST TREMONT AVENUE,SILVER BEACH PL,SCHURZ AVE,,,ADDRESS,BRONX,,Open,10 BRONX,2055890134,BRONX,1035423,236279,PHONE,Unspecified,BRONX,40.81505878789406,-73.815127829162,"{'latitude': '40.81505878789406', 'longitude': '-73.815127829162', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66772942,2025-11-09T23:22:58.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10452,111 TUDOR PLACE,TUDOR PLACE,WALTON AVENUE,GRAND CONCOURSE,WALTON AVENUE,GRAND CONCOURSE,ADDRESS,BRONX,TUDOR PLACE,Closed,04 BRONX,2024630063,BRONX,1006495,243221,MOBILE,Unspecified,BRONX,40.83423280467965,-73.91961260537592,"{'latitude': '40.83423280467965', 'longitude': '-73.91961260537592', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2025-11-10T00:49:52.000,The Police Department responded to the complaint and took action to fix the condition.,2025-11-10T00:49:58.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66775086,2025-11-09T23:22:58.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10467,711 EAST  214 STREET,EAST  214 STREET,,,,,ADDRESS,BRONX,,Open,12 BRONX,2046620026,BRONX,1021758,259789,PHONE,Unspecified,BRONX,40.879655318452386,-73.86436362792456,"{'latitude': '40.879655318452386', 'longitude': '-73.86436362792456', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,"This complaint is a duplicate of a building-wide condition already reported by another tenant.  The original complaint is still open, and HPD may only need to confirm that the condition exists by inspecting one apartment.  If we cannot contact the tenant from the original complaint or get access to that apartment, HPD may attempt to contact the person who filed this complaint to verify the correction of the condition or may conduct an inspection of your unit. You can check HPDONLINE to see if a",2025-11-09T00:00:00.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66774368,2025-11-09T23:22:50.000,NYPD,New York City Police Department,Panhandling,N/A,Subway,,,,,,,,,,,Closed,Unspecified MANHATTAN,,MANHATTAN,984089,201118,MOBILE,Unspecified,MANHATTAN,40.71869917797736,-74.00058080167918,"{'latitude': '40.71869917797736', 'longitude': '-74.00058080167918', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2025-11-10T00:08:06.000,The Police Department responded and upon arrival those responsible for the condition were gone.,2025-11-10T00:08:10.000,J,Mezzanine,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66778864,2025-11-09T23:22:12.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10033,1501 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,WEST  185 STREET,WEST  186 STREET,WEST  185 STREET,WEST  186 STREET,ADDRESS,NEW YORK,ST NICHOLAS AVENUE,Closed,12 MANHATTAN,1021660052,MANHATTAN,1003101,249655,ONLINE,Unspecified,MANHATTAN,40.85190014341715,-73.93185950877566,"{'latitude': '40.85190014341715', 'longitude': '-73.93185950877566', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2025-11-10T01:32:38.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-11-10T01:32:45.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66776154,2025-11-09T23:22:10.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11423,88-10 189 STREET,189 STREET,HILLSIDE AVENUE,89 AVENUE,HILLSIDE AVENUE,89 AVENUE,ADDRESS,HOLLIS,189 STREET,Closed,12 QUEENS,,QUEENS,1047293,199898,ONLINE,Unspecified,QUEENS,40.71512595772454,-73.7725865935243,"{'latitude': '40.71512595772454', 'longitude': '-73.7725865935243', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Car,2025-11-10T00:08:20.000,The Police Department responded to the complaint and determined that police action was not necessary.,2025-11-10T00:08:26.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66779870,2025-11-09T23:21:51.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10003,34 ST MARKS PLACE,ST MARKS PLACE,3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,ADDRESS,NEW YORK,ST MARKS PLACE,Closed,03 MANHATTAN,1004630026,MANHATTAN,987546,204788,ONLINE,Unspecified,MANHATTAN,40.72877182623828,-73.98810800188751,"{'latitude': '40.72877182623828', 'longitude': '-73.98810800188751', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2025-11-10T01:12:34.000,The Police Department responded to the complaint and determined that police action was not necessary.,2025-11-10T01:12:44.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66776739,2025-11-09T23:21:39.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10467,3320 KOSSUTH AVENUE,KOSSUTH AVENUE,EAST  208 STREET,EAST  210 STREET,EAST  208 STREET,EAST  210 STREET,ADDRESS,BRONX,KOSSUTH AVENUE,Closed,07 BRONX,2033260064,BRONX,1016890,259709,ONLINE,Unspecified,BRONX,40.879455089466134,-73.88196764897191,"{'latitude': '40.879455089466134', 'longitude': '-73.88196764897191', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2025-11-09T23:52:16.000,The Police Department responded to the complaint and took action to fix the condition.,2025-11-09T23:52:21.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66774214,2025-11-09T23:21:37.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11223,2246 WEST    6 STREET,WEST    6 STREET,WOLF PLACE,AVENUE W,WOLF PLACE,AVENUE W,ADDRESS,BROOKLYN,WEST    6 STREET,In Progress,15 BROOKLYN,3071440024,BROOKLYN,990675,155353,ONLINE,Unspecified,BROOKLYN,40.59308197102982,-73.97686564693014,"{'latitude': '40.59308197102982', 'longitude': '-73.97686564693014', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66779121,2025-11-09T23:21:25.000,DPR,Department of Parks and Recreation,Illegal Tree Damage,Bicycle Chained to Tree,Street,10451,835 COURTLANDT AVENUE,COURTLANDT AVENUE,EAST  159 STREET,EAST  160 STREET,EAST  159 STREET,EAST  160 STREET,ADDRESS,BRONX,COURTLANDT AVENUE,In Progress,03 BRONX,2024190018,BRONX,1007470,239385,MOBILE,Unspecified,BRONX,40.82370157704511,-73.91610249879368,"{'latitude': '40.82370157704511', 'longitude': '-73.91610249879368', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66779372,2025-11-09T23:21:03.000,NYPD,New York City Police Department,Illegal Parking,License Plate Obscured,Street/Sidewalk,10309,555 JOHNSTON TERRACE,JOHNSTON TERRACE,BAYVIEW AVENUE,COMMODORE DRIVE,BAYVIEW AVENUE,COMMODORE DRIVE,ADDRESS,STATEN ISLAND,JOHNSTON TERRACE,Closed,03 STATEN ISLAND,,STATEN ISLAND,928373,126378,ONLINE,Unspecified,STATEN ISLAND,40.51337754043283,-74.20095536864437,"{'latitude': '40.51337754043283', 'longitude': '-74.20095536864437', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2025-11-09T23:50:52.000,The Police Department responded to the complaint and determined that police action was not necessary.,2025-11-09T23:50:56.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66774870,2025-11-09T23:21:03.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10457,1872 MONROE AVENUE,MONROE AVENUE,MOUNT HOPE PLACE,EAST TREMONT AVENUE,MOUNT HOPE PLACE,EAST TREMONT AVENUE,ADDRESS,BRONX,MONROE AVENUE,Closed,05 BRONX,2028040001,BRONX,1010260,248435,PHONE,Unspecified,BRONX,40.848533419181855,-73.90598670450618,"{'latitude': '40.848533419181855', 'longitude': '-73.90598670450618', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2025-11-10T01:15:52.000,The Police Department responded to the complaint and determined that police action was not necessary.,2025-11-10T01:15:59.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66779861,2025-11-09T23:21:01.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10462,780 PELHAM PARKWAY SOUTH,PELHAM PARKWAY SOUTH,WALLACE AVENUE,BARNES AVENUE,WALLACE AVENUE,BARNES AVENUE,ADDRESS,BRONX,PELHAM PARKWAY SOUTH,Closed,11 BRONX,2043210038,BRONX,1021752,251422,MOBILE,Unspecified,BRONX,40.856690505926935,-73.86443215118308,"{'latitude': '40.856690505926935', 'longitude': '-73.86443215118308', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2025-11-10T00:05:38.000,The Police Department responded to the complaint and took action to fix the condition.,2025-11-10T00:05:42.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66779155,2025-11-09T23:20:24.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11385,61-15 PALMETTO STREET,PALMETTO STREET,FRESH POND ROAD,64 STREET,FRESH POND ROAD,64 STREET,ADDRESS,RIDGEWOOD,PALMETTO STREET,In Progress,05 QUEENS,4036120059,QUEENS,1012619,197416,MOBILE,Unspecified,QUEENS,40.708492593828595,-73.89767550481257,"{'latitude': '40.708492593828595', 'longitude': '-73.89767550481257', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66775188,2025-11-09T23:20:22.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11203,637 RUTLAND ROAD,RUTLAND ROAD,ALBANY AVENUE,TROY AVENUE,ALBANY AVENUE,TROY AVENUE,ADDRESS,BROOKLYN,RUTLAND ROAD,In Progress,09 BROOKLYN,3048057502,BROOKLYN,1001124,179780,MOBILE,Unspecified,BROOKLYN,40.6601152011002,-73.93918110944358,"{'latitude': '40.6601152011002', 'longitude': '-73.93918110944358', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66774684,2025-11-09T23:20:17.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,10461,1938 PILGRIM AVENUE,PILGRIM AVENUE,ST THERESA AVENUE,SANTO DONATO PLACE,ST THERESA AVENUE,SANTO DONATO PLACE,ADDRESS,BRONX,PILGRIM AVENUE,Closed,10 BRONX,2042330013,BRONX,1030456,249187,ONLINE,Unspecified,BRONX,40.850514844035345,-73.83298310143499,"{'latitude': '40.850514844035345', 'longitude': '-73.83298310143499', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Car,2025-11-10T00:18:34.000,The Police Department issued a summons in response to the complaint.,2025-11-10T00:18:37.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66776472,2025-11-09T23:20:00.000,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,11229,2229 KNAPP STREET,KNAPP STREET,AVENUE V,WHITNEY AVE,,,ADDRESS,BROOKLYN,,Open,15 BROOKLYN,3088210001,BROOKLYN,1002643,157408,ONLINE,Unspecified,BROOKLYN,40.59870577457519,-73.93376715471487,"{'latitude': '40.59870577457519', 'longitude': '-73.93376715471487', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66778995,2025-11-09T23:19:57.000,HPD,Department of Housing Preservation and Development,PLUMBING,RADIATOR,RESIDENTIAL BUILDING,11229,4082 BEDFORD AVENUE,BEDFORD AVENUE,,,,,ADDRESS,BROOKLYN,,Open,15 BROOKLYN,3073030041,BROOKLYN,998920,158860,PHONE,Unspecified,BROOKLYN,40.602698163945504,-73.9471704503066,"{'latitude': '40.602698163945504', 'longitude': '-73.9471704503066', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2025-11-09T00:00:00.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66777935,2025-11-09T23:19:53.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11229,2129 KNAPP STREET,KNAPP STREET,,,,,ADDRESS,BROOKLYN,,Open,15 BROOKLYN,3088220002,BROOKLYN,1002543,158039,PHONE,Unspecified,BROOKLYN,40.60043794827397,-73.93412554394513,"{'latitude': '40.60043794827397', 'longitude': '-73.93412554394513', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2025-11-09T00:00:00.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66773020,2025-11-09T23:19:45.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10026,143 WEST  116 STREET,WEST  116 STREET,LENOX AVENUE,ADAM CLAYTON POWELL JR BOULEVARD,LENOX AVENUE,ADAM CLAYTON POWELL JR BOULEVARD,ADDRESS,NEW YORK,WEST  116 STREET,Closed,10 MANHATTAN,1019010009,MANHATTAN,997830,231677,PHONE,Unspecified,MANHATTAN,40.802565351023446,-73.95094891565394,"{'latitude': '40.802565351023446', 'longitude': '-73.95094891565394', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2025-11-10T00:36:35.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-11-10T00:36:38.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66774637,2025-11-09T23:19:35.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11418,111-02 85 AVENUE,85 AVENUE,MYRTLE AVENUE,112 STREET,MYRTLE AVENUE,112 STREET,ADDRESS,RICHMOND HILL,85 AVENUE,Closed,09 QUEENS,4092170070,QUEENS,1028901,194710,ONLINE,Unspecified,QUEENS,40.70099808867104,-73.83896580967702,"{'latitude': '40.70099808867104', 'longitude': '-73.83896580967702', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2025-11-10T01:03:56.000,The Police Department responded to the complaint and determined that police action was not necessary.,2025-11-10T01:04:04.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66773924,2025-11-09T23:19:29.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11221,1126 BUSHWICK AVENUE,BUSHWICK AVENUE,MADISON STREET,PUTNAM AVENUE,MADISON STREET,PUTNAM AVENUE,ADDRESS,BROOKLYN,BUSHWICK AVENUE,Closed,04 BROOKLYN,3033660035,BROOKLYN,1006923,190508,ONLINE,Unspecified,BROOKLYN,40.68954818326782,-73.91824371898736,"{'latitude': '40.68954818326782', 'longitude': '-73.91824371898736', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2025-11-10T01:05:06.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-11-10T01:05:14.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66775280,2025-11-09T23:19:24.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Trespassing,Residential Building/House,10455,422 EAST  148 STREET,EAST  148 STREET,BERGEN AVENUE,BROOK AVENUE,BERGEN AVENUE,BROOK AVENUE,ADDRESS,BRONX,EAST  148 STREET,In Progress,01 BRONX,2022920024,BRONX,1007194,236170,ONLINE,Unspecified,BRONX,40.814878032618935,-73.917110721448,"{'latitude': '40.814878032618935', 'longitude': '-73.917110721448', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
