last_review,date_id,year,month,day,weekday
2014-05-05,1036,2014.0,5.0,5.0,Monday
2014-04-17,1037,2014.0,4.0,17.0,Thursday
2016-12-11,1038,2016.0,12.0,11.0,Sunday
2014-05-29,1039,2014.0,5.0,29.0,Thursday
2016-03-23,1040,2016.0,3.0,23.0,Wednesday
2016-10-27,1041,2016.0,10.0,27.0,Thursday
2018-05-25,1042,2018.0,5.0,25.0,Friday
2018-06-08,1043,2018.0,6.0,8.0,Friday
2018-01-15,1044,2018.0,1.0,15.0,Monday
2014-04-19,1045,2014.0,4.0,19.0,Saturday
2015-04-26,1046,2015.0,4.0,26.0,Sunday
2017-04-28,1047,2017.0,4.0,28.0,Friday
2018-02-22,1048,2018.0,2.0,22.0,Thursday
2014-10-04,1049,2014.0,10.0,4.0,Saturday
2015-09-05,1050,2015.0,9.0,5.0,Saturday
2016-05-22,1051,2016.0,5.0,22.0,Sunday
2017-11-24,1052,2017.0,11.0,24.0,Friday
2015-04-25,1053,2015.0,4.0,25.0,Saturday
2017-11-11,1054,2017.0,11.0,11.0,Saturday
2014-07-15,1055,2014.0,7.0,15.0,Tuesday
2015-11-15,1056,2015.0,11.0,15.0,Sunday
2015-08-12,1057,2015.0,8.0,12.0,Wednesday
2015-05-01,1058,2015.0,5.0,1.0,Friday
2017-08-31,1059,2017.0,8.0,31.0,Thursday
2015-12-25,1060,2015.0,12.0,25.0,Friday
2018-07-18,1061,2018.0,7.0,18.0,Wednesday
2015-04-22,1062,2015.0,4.0,22.0,Wednesday
2015-10-21,1063,2015.0,10.0,21.0,Wednesday
2015-07-28,1064,2015.0,7.0,28.0,Tuesday
2018-04-27,1065,2018.0,4.0,27.0,Friday
2014-06-13,1066,2014.0,6.0,13.0,Friday
2015-10-16,1067,2015.0,10.0,16.0,Friday
2016-03-24,1068,2016.0,3.0,24.0,Thursday
2017-04-20,1069,2017.0,4.0,20.0,Thursday
2016-12-19,1070,2016.0,12.0,19.0,Monday
2016-09-15,1071,2016.0,9.0,15.0,Thursday
2017-04-23,1072,2017.0,4.0,23.0,Sunday
2015-06-18,1073,2015.0,6.0,18.0,Thursday
2017-02-04,1074,2017.0,2.0,4.0,Saturday
2014-06-14,1075,2014.0,6.0,14.0,Saturday
2015-02-21,1076,2015.0,2.0,21.0,Saturday
2018-05-15,1077,2018.0,5.0,15.0,Tuesday
2014-08-25,1078,2014.0,8.0,25.0,Monday
2018-06-15,1079,2018.0,6.0,15.0,Friday
2017-10-20,1080,2017.0,10.0,20.0,Friday
2016-11-29,1081,2016.0,11.0,29.0,Tuesday
2015-04-02,1082,2015.0,4.0,2.0,Thursday
2015-08-11,1083,2015.0,8.0,11.0,Tuesday
2015-06-30,1084,2015.0,6.0,30.0,Tuesday
2016-08-31,1085,2016.0,8.0,31.0,Wednesday
2018-10-04,1086,2018.0,10.0,4.0,Thursday
2014-08-17,1087,2014.0,8.0,17.0,Sunday
2016-10-28,1088,2016.0,10.0,28.0,Friday
2015-07-31,1089,2015.0,7.0,31.0,Friday
2015-11-12,1090,2015.0,11.0,12.0,Thursday
2018-06-02,1091,2018.0,6.0,2.0,Saturday
2016-10-20,1092,2016.0,10.0,20.0,Thursday
2017-04-22,1093,2017.0,4.0,22.0,Saturday
2014-08-15,1094,2014.0,8.0,15.0,Friday
2014-07-10,1095,2014.0,7.0,10.0,Thursday
2014-12-22,1096,2014.0,12.0,22.0,Monday
2017-08-07,1097,2017.0,8.0,7.0,Monday
2016-12-06,1098,2016.0,12.0,6.0,Tuesday
2015-10-17,1099,2015.0,10.0,17.0,Saturday
2014-05-24,1100,2014.0,5.0,24.0,Saturday
2015-06-19,1101,2015.0,6.0,19.0,Friday
2016-09-29,1102,2016.0,9.0,29.0,Thursday
2016-03-09,1103,2016.0,3.0,9.0,Wednesday
2018-06-21,1104,2018.0,6.0,21.0,Thursday
2017-09-23,1105,2017.0,9.0,23.0,Saturday
2014-09-27,1106,2014.0,9.0,27.0,Saturday
2015-01-11,1107,2015.0,1.0,11.0,Sunday
2015-02-12,1108,2015.0,2.0,12.0,Thursday
2016-07-26,1109,2016.0,7.0,26.0,Tuesday
2018-05-17,1110,2018.0,5.0,17.0,Thursday
2016-10-24,1111,2016.0,10.0,24.0,Monday
2018-03-23,1112,2018.0,3.0,23.0,Friday
2014-09-17,1113,2014.0,9.0,17.0,Wednesday
2018-03-03,1114,2018.0,3.0,3.0,Saturday
2017-05-09,1115,2017.0,5.0,9.0,Tuesday
2017-03-02,1116,2017.0,3.0,2.0,Thursday
2015-07-11,1117,2015.0,7.0,11.0,Saturday
2017-09-02,1118,2017.0,9.0,2.0,Saturday
2015-01-12,1119,2015.0,1.0,12.0,Monday
2019-02-24,1120,2019.0,2.0,24.0,Sunday
2019-03-18,1121,2019.0,3.0,18.0,Monday
2016-12-16,1122,2016.0,12.0,16.0,Friday
2017-09-11,1123,2017.0,9.0,11.0,Monday
2018-11-15,1124,2018.0,11.0,15.0,Thursday
2018-12-24,1125,2018.0,12.0,24.0,Monday
2016-08-14,1126,2016.0,8.0,14.0,Sunday
2017-09-03,1127,2017.0,9.0,3.0,Sunday
2015-06-06,1128,2015.0,6.0,6.0,Saturday
2016-07-30,1129,2016.0,7.0,30.0,Saturday
2018-02-27,1130,2018.0,2.0,27.0,Tuesday
2017-10-29,1131,2017.0,10.0,29.0,Sunday
2016-06-30,1132,2016.0,6.0,30.0,Thursday
2015-08-03,1133,2015.0,8.0,3.0,Monday
2016-10-06,1134,2016.0,10.0,6.0,Thursday
2018-04-05,1135,2018.0,4.0,5.0,Thursday
2015-09-14,1136,2015.0,9.0,14.0,Monday
2017-03-04,1137,2017.0,3.0,4.0,Saturday
2017-01-09,1138,2017.0,1.0,9.0,Monday
2016-04-17,1139,2016.0,4.0,17.0,Sunday
2015-01-30,1140,2015.0,1.0,30.0,Friday
2018-03-20,1141,2018.0,3.0,20.0,Tuesday
2015-09-15,1142,2015.0,9.0,15.0,Tuesday
2017-11-30,1143,2017.0,11.0,30.0,Thursday
2018-07-15,1144,2018.0,7.0,15.0,Sunday
2016-12-01,1145,2016.0,12.0,1.0,Thursday
2018-08-13,1146,2018.0,8.0,13.0,Monday
2015-12-09,1147,2015.0,12.0,9.0,Wednesday
2014-10-24,1148,2014.0,10.0,24.0,Friday
2016-11-10,1149,2016.0,11.0,10.0,Thursday
2016-09-09,1150,2016.0,9.0,9.0,Friday
2019-04-05,1151,2019.0,4.0,5.0,Friday
2014-08-09,1152,2014.0,8.0,9.0,Saturday
2015-09-24,1153,2015.0,9.0,24.0,Thursday
2014-07-28,1154,2014.0,7.0,28.0,Monday
2018-05-24,1155,2018.0,5.0,24.0,Thursday
2016-06-21,1156,2016.0,6.0,21.0,Tuesday
2014-11-02,1157,2014.0,11.0,2.0,Sunday
2016-11-22,1158,2016.0,11.0,22.0,Tuesday
2014-12-30,1159,2014.0,12.0,30.0,Tuesday
2014-08-05,1160,2014.0,8.0,5.0,Tuesday
2014-07-11,1161,2014.0,7.0,11.0,Friday
2016-03-19,1162,2016.0,3.0,19.0,Saturday
2015-06-05,1163,2015.0,6.0,5.0,Friday
2017-10-09,1164,2017.0,10.0,9.0,Monday
2016-05-11,1165,2016.0,5.0,11.0,Wednesday
2016-01-17,1166,2016.0,1.0,17.0,Sunday
2017-03-10,1167,2017.0,3.0,10.0,Friday
2018-08-06,1168,2018.0,8.0,6.0,Monday
2016-03-22,1169,2016.0,3.0,22.0,Tuesday
2016-11-01,1170,2016.0,11.0,1.0,Tuesday
2016-05-19,1171,2016.0,5.0,19.0,Thursday
2016-06-24,1172,2016.0,6.0,24.0,Friday
2015-07-26,1173,2015.0,7.0,26.0,Sunday
2016-08-02,1174,2016.0,8.0,2.0,Tuesday
2017-04-26,1175,2017.0,4.0,26.0,Wednesday
2017-07-04,1176,2017.0,7.0,4.0,Tuesday
2016-04-29,1177,2016.0,4.0,29.0,Friday
2014-09-20,1178,2014.0,9.0,20.0,Saturday
2018-11-21,1179,2018.0,11.0,21.0,Wednesday
2016-01-25,1180,2016.0,1.0,25.0,Monday
2014-08-27,1181,2014.0,8.0,27.0,Wednesday
2016-02-22,1182,2016.0,2.0,22.0,Monday
2018-03-15,1183,2018.0,3.0,15.0,Thursday
2015-01-04,1184,2015.0,1.0,4.0,Sunday
2016-06-17,1185,2016.0,6.0,17.0,Friday
2019-02-02,1186,2019.0,2.0,2.0,Saturday
2017-01-04,1187,2017.0,1.0,4.0,Wednesday
2016-08-08,1188,2016.0,8.0,8.0,Monday
2015-11-07,1189,2015.0,11.0,7.0,Saturday
2015-08-21,1190,2015.0,8.0,21.0,Friday
2015-11-04,1191,2015.0,11.0,4.0,Wednesday
2017-05-15,1192,2017.0,5.0,15.0,Monday
2014-09-15,1193,2014.0,9.0,15.0,Monday
2014-10-22,1194,2014.0,10.0,22.0,Wednesday
2015-06-17,1195,2015.0,6.0,17.0,Wednesday
2016-09-13,1196,2016.0,9.0,13.0,Tuesday
2017-09-19,1197,2017.0,9.0,19.0,Tuesday
2016-09-10,1198,2016.0,9.0,10.0,Saturday
2016-01-16,1199,2016.0,1.0,16.0,Saturday
2018-12-23,1200,2018.0,12.0,23.0,Sunday
2016-09-17,1201,2016.0,9.0,17.0,Saturday
2016-04-08,1202,2016.0,4.0,8.0,Friday
2018-11-20,1203,2018.0,11.0,20.0,Tuesday
2015-05-07,1204,2015.0,5.0,7.0,Thursday
2014-08-16,1205,2014.0,8.0,16.0,Saturday
2016-05-27,1206,2016.0,5.0,27.0,Friday
2017-05-13,1207,2017.0,5.0,13.0,Saturday
2016-06-19,1208,2016.0,6.0,19.0,Sunday
2018-05-27,1209,2018.0,5.0,27.0,Sunday
2016-10-25,1210,2016.0,10.0,25.0,Tuesday
2014-08-30,1211,2014.0,8.0,30.0,Saturday
2018-02-01,1212,2018.0,2.0,1.0,Thursday
2017-04-27,1213,2017.0,4.0,27.0,Thursday
2015-09-16,1214,2015.0,9.0,16.0,Wednesday
2017-07-06,1215,2017.0,7.0,6.0,Thursday
2016-05-10,1216,2016.0,5.0,10.0,Tuesday
2015-06-24,1217,2015.0,6.0,24.0,Wednesday
2015-07-15,1218,2015.0,7.0,15.0,Wednesday
2015-09-13,1219,2015.0,9.0,13.0,Sunday
2015-09-19,1220,2015.0,9.0,19.0,Saturday
2017-07-16,1221,2017.0,7.0,16.0,Sunday
2017-09-14,1222,2017.0,9.0,14.0,Thursday
2017-07-28,1223,2017.0,7.0,28.0,Friday
2014-12-08,1224,2014.0,12.0,8.0,Monday
2015-09-29,1225,2015.0,9.0,29.0,Tuesday
2017-02-10,1226,2017.0,2.0,10.0,Friday
2014-10-17,1227,2014.0,10.0,17.0,Friday
2018-11-05,1228,2018.0,11.0,5.0,Monday
2014-09-18,1229,2014.0,9.0,18.0,Thursday
2018-10-01,1230,2018.0,10.0,1.0,Monday
2017-03-26,1231,2017.0,3.0,26.0,Sunday
2018-02-11,1232,2018.0,2.0,11.0,Sunday
2017-08-24,1233,2017.0,8.0,24.0,Thursday
2015-05-26,1234,2015.0,5.0,26.0,Tuesday
2014-10-08,1235,2014.0,10.0,8.0,Wednesday
2015-04-07,1236,2015.0,4.0,7.0,Tuesday
2015-12-03,1237,2015.0,12.0,3.0,Thursday
2015-10-30,1238,2015.0,10.0,30.0,Friday
2017-06-23,1239,2017.0,6.0,23.0,Friday
2014-09-25,1240,2014.0,9.0,25.0,Thursday
2014-09-21,1241,2014.0,9.0,21.0,Sunday
2017-11-02,1242,2017.0,11.0,2.0,Thursday
2016-04-05,1243,2016.0,4.0,5.0,Tuesday
2017-05-12,1244,2017.0,5.0,12.0,Friday
2016-04-02,1245,2016.0,4.0,2.0,Saturday
2016-10-05,1246,2016.0,10.0,5.0,Wednesday
2015-06-07,1247,2015.0,6.0,7.0,Sunday
2015-05-24,1248,2015.0,5.0,24.0,Sunday
2016-09-20,1249,2016.0,9.0,20.0,Tuesday
2017-12-27,1250,2017.0,12.0,27.0,Wednesday
2015-01-15,1251,2015.0,1.0,15.0,Thursday
2018-03-30,1252,2018.0,3.0,30.0,Friday
2019-03-06,1253,2019.0,3.0,6.0,Wednesday
2015-07-10,1254,2015.0,7.0,10.0,Friday
2014-09-23,1255,2014.0,9.0,23.0,Tuesday
2016-05-03,1256,2016.0,5.0,3.0,Tuesday
2018-08-04,1257,2018.0,8.0,4.0,Saturday
2017-02-01,1258,2017.0,2.0,1.0,Wednesday
2014-11-28,1259,2014.0,11.0,28.0,Friday
2017-08-05,1260,2017.0,8.0,5.0,Saturday
2016-07-02,1261,2016.0,7.0,2.0,Saturday
2015-05-05,1262,2015.0,5.0,5.0,Tuesday
2016-04-15,1263,2016.0,4.0,15.0,Friday
2016-01-21,1264,2016.0,1.0,21.0,Thursday
2014-10-27,1265,2014.0,10.0,27.0,Monday
2014-11-09,1266,2014.0,11.0,9.0,Sunday
2016-04-19,1267,2016.0,4.0,19.0,Tuesday
2015-05-03,1268,2015.0,5.0,3.0,Sunday
2016-07-07,1269,2016.0,7.0,7.0,Thursday
2014-12-27,1270,2014.0,12.0,27.0,Saturday
2015-11-27,1271,2015.0,11.0,27.0,Friday
2014-10-11,1272,2014.0,10.0,11.0,Saturday
2018-01-26,1273,2018.0,1.0,26.0,Friday
2015-06-10,1274,2015.0,6.0,10.0,Wednesday
2018-06-18,1275,2018.0,6.0,18.0,Monday
2016-11-28,1276,2016.0,11.0,28.0,Monday
2016-05-17,1277,2016.0,5.0,17.0,Tuesday
2017-04-12,1278,2017.0,4.0,12.0,Wednesday
2019-01-17,1279,2019.0,1.0,17.0,Thursday
2016-06-22,1280,2016.0,6.0,22.0,Wednesday
2018-12-14,1281,2018.0,12.0,14.0,Friday
2014-11-14,1282,2014.0,11.0,14.0,Friday
2015-03-27,1283,2015.0,3.0,27.0,Friday
2016-11-17,1284,2016.0,11.0,17.0,Thursday
2015-11-28,1285,2015.0,11.0,28.0,Saturday
2017-11-22,1286,2017.0,11.0,22.0,Wednesday
2015-10-25,1287,2015.0,10.0,25.0,Sunday
2014-11-04,1288,2014.0,11.0,4.0,Tuesday
2014-11-15,1289,2014.0,11.0,15.0,Saturday
2015-08-10,1290,2015.0,8.0,10.0,Monday
2016-03-16,1291,2016.0,3.0,16.0,Wednesday
2016-08-24,1292,2016.0,8.0,24.0,Wednesday
2018-02-10,1293,2018.0,2.0,10.0,Saturday
2016-04-12,1294,2016.0,4.0,12.0,Tuesday
2018-12-25,1295,2018.0,12.0,25.0,Tuesday
2016-09-08,1296,2016.0,9.0,8.0,Thursday
2017-11-19,1297,2017.0,11.0,19.0,Sunday
2016-06-04,1298,2016.0,6.0,4.0,Saturday
2016-07-08,1299,2016.0,7.0,8.0,Friday
2016-06-12,1300,2016.0,6.0,12.0,Sunday
2017-01-06,1301,2017.0,1.0,6.0,Friday
2015-01-06,1302,2015.0,1.0,6.0,Tuesday
2017-06-27,1303,2017.0,6.0,27.0,Tuesday
2016-07-14,1304,2016.0,7.0,14.0,Thursday
2018-05-12,1305,2018.0,5.0,12.0,Saturday
2018-04-11,1306,2018.0,4.0,11.0,Wednesday
2016-11-23,1307,2016.0,11.0,23.0,Wednesday
2015-10-22,1308,2015.0,10.0,22.0,Thursday
2018-07-10,1309,2018.0,7.0,10.0,Tuesday
2017-08-27,1310,2017.0,8.0,27.0,Sunday
2017-10-27,1311,2017.0,10.0,27.0,Friday
2016-04-10,1312,2016.0,4.0,10.0,Sunday
2015-08-24,1313,2015.0,8.0,24.0,Monday
2017-08-08,1314,2017.0,8.0,8.0,Tuesday
2015-06-02,1315,2015.0,6.0,2.0,Tuesday
2016-02-07,1316,2016.0,2.0,7.0,Sunday
2015-03-17,1317,2015.0,3.0,17.0,Tuesday
2016-07-19,1318,2016.0,7.0,19.0,Tuesday
2016-04-26,1319,2016.0,4.0,26.0,Tuesday
2016-03-02,1320,2016.0,3.0,2.0,Wednesday
2015-08-30,1321,2015.0,8.0,30.0,Sunday
2019-03-20,1322,2019.0,3.0,20.0,Wednesday
2017-10-16,1323,2017.0,10.0,16.0,Monday
2017-06-04,1324,2017.0,6.0,4.0,Sunday
2017-01-11,1325,2017.0,1.0,11.0,Wednesday
2018-02-14,1326,2018.0,2.0,14.0,Wednesday
2017-01-08,1327,2017.0,1.0,8.0,Sunday
2017-09-26,1328,2017.0,9.0,26.0,Tuesday
2015-02-16,1329,2015.0,2.0,16.0,Monday
2017-11-23,1330,2017.0,11.0,23.0,Thursday
2018-06-12,1331,2018.0,6.0,12.0,Tuesday
2017-07-23,1332,2017.0,7.0,23.0,Sunday
2015-08-22,1333,2015.0,8.0,22.0,Saturday
2015-02-04,1334,2015.0,2.0,4.0,Wednesday
2017-09-17,1335,2017.0,9.0,17.0,Sunday
2016-04-14,1336,2016.0,4.0,14.0,Thursday
2015-08-09,1337,2015.0,8.0,9.0,Sunday
2017-10-17,1338,2017.0,10.0,17.0,Tuesday
2018-03-14,1339,2018.0,3.0,14.0,Wednesday
2016-02-10,1340,2016.0,2.0,10.0,Wednesday
2017-06-02,1341,2017.0,6.0,2.0,Friday
2018-10-16,1342,2018.0,10.0,16.0,Tuesday
2016-02-18,1343,2016.0,2.0,18.0,Thursday
2015-09-09,1344,2015.0,9.0,9.0,Wednesday
2015-02-05,1345,2015.0,2.0,5.0,Thursday
2016-09-02,1346,2016.0,9.0,2.0,Friday
2018-04-13,1347,2018.0,4.0,13.0,Friday
2016-12-25,1348,2016.0,12.0,25.0,Sunday
2018-07-11,1349,2018.0,7.0,11.0,Wednesday
2017-01-10,1350,2017.0,1.0,10.0,Tuesday
2016-10-19,1351,2016.0,10.0,19.0,Wednesday
2015-01-10,1352,2015.0,1.0,10.0,Saturday
2017-06-25,1353,2017.0,6.0,25.0,Sunday
2016-04-13,1354,2016.0,4.0,13.0,Wednesday
2016-07-24,1355,2016.0,7.0,24.0,Sunday
2016-02-04,1356,2016.0,2.0,4.0,Thursday
2015-03-22,1357,2015.0,3.0,22.0,Sunday
2016-07-20,1358,2016.0,7.0,20.0,Wednesday
2015-07-08,1359,2015.0,7.0,8.0,Wednesday
2016-12-21,1360,2016.0,12.0,21.0,Wednesday
2015-09-18,1361,2015.0,9.0,18.0,Friday
2017-07-22,1362,2017.0,7.0,22.0,Saturday
2017-06-08,1363,2017.0,6.0,8.0,Thursday
2017-06-16,1364,2017.0,6.0,16.0,Friday
2018-07-02,1365,2018.0,7.0,2.0,Monday
2017-07-12,1366,2017.0,7.0,12.0,Wednesday
2016-05-08,1367,2016.0,5.0,8.0,Sunday
2016-06-14,1368,2016.0,6.0,14.0,Tuesday
2017-10-25,1369,2017.0,10.0,25.0,Wednesday
2018-11-24,1370,2018.0,11.0,24.0,Saturday
2015-04-01,1371,2015.0,4.0,1.0,Wednesday
2016-02-01,1372,2016.0,2.0,1.0,Monday
2017-06-17,1373,2017.0,6.0,17.0,Saturday
2017-05-10,1374,2017.0,5.0,10.0,Wednesday
2015-02-20,1375,2015.0,2.0,20.0,Friday
2017-01-17,1376,2017.0,1.0,17.0,Tuesday
2018-01-14,1377,2018.0,1.0,14.0,Sunday
2018-06-14,1378,2018.0,6.0,14.0,Thursday
2015-02-23,1379,2015.0,2.0,23.0,Monday
2015-01-18,1380,2015.0,1.0,18.0,Sunday
2018-12-18,1381,2018.0,12.0,18.0,Tuesday
2015-01-21,1382,2015.0,1.0,21.0,Wednesday
2015-11-11,1383,2015.0,11.0,11.0,Wednesday
2019-03-03,1384,2019.0,3.0,3.0,Sunday
2016-02-16,1385,2016.0,2.0,16.0,Tuesday
2015-03-05,1386,2015.0,3.0,5.0,Thursday
2016-10-23,1387,2016.0,10.0,23.0,Sunday
2017-05-17,1388,2017.0,5.0,17.0,Wednesday
2016-07-17,1389,2016.0,7.0,17.0,Sunday
2018-02-17,1390,2018.0,2.0,17.0,Saturday
2018-02-26,1391,2018.0,2.0,26.0,Monday
2015-08-27,1392,2015.0,8.0,27.0,Thursday
2018-05-20,1393,2018.0,5.0,20.0,Sunday
2015-02-28,1394,2015.0,2.0,28.0,Saturday
2015-05-16,1395,2015.0,5.0,16.0,Saturday
2016-06-08,1396,2016.0,6.0,8.0,Wednesday
2018-04-12,1397,2018.0,4.0,12.0,Thursday
2015-03-06,1398,2015.0,3.0,6.0,Friday
2015-07-09,1399,2015.0,7.0,9.0,Thursday
2018-12-13,1400,2018.0,12.0,13.0,Thursday
2015-03-10,1401,2015.0,3.0,10.0,Tuesday
2016-09-03,1402,2016.0,9.0,3.0,Saturday
2016-09-30,1403,2016.0,9.0,30.0,Friday
2015-03-14,1404,2015.0,3.0,14.0,Saturday
2018-03-08,1405,2018.0,3.0,8.0,Thursday
2015-04-24,1406,2015.0,4.0,24.0,Friday
2016-10-21,1407,2016.0,10.0,21.0,Friday
2016-12-15,1408,2016.0,12.0,15.0,Thursday
2016-08-07,1409,2016.0,8.0,7.0,Sunday
2015-03-21,1410,2015.0,3.0,21.0,Saturday
2017-02-21,1411,2017.0,2.0,21.0,Tuesday
2015-10-03,1412,2015.0,10.0,3.0,Saturday
2017-04-05,1413,2017.0,4.0,5.0,Wednesday
2017-03-25,1414,2017.0,3.0,25.0,Saturday
2015-04-09,1415,2015.0,4.0,9.0,Thursday
2018-01-20,1416,2018.0,1.0,20.0,Saturday
2016-08-01,1417,2016.0,8.0,1.0,Monday
2016-02-25,1418,2016.0,2.0,25.0,Thursday
2015-04-27,1419,2015.0,4.0,27.0,Monday
2015-11-09,1420,2015.0,11.0,9.0,Monday
2015-04-08,1421,2015.0,4.0,8.0,Wednesday
2018-05-23,1422,2018.0,5.0,23.0,Wednesday
2017-09-28,1423,2017.0,9.0,28.0,Thursday
2015-04-12,1424,2015.0,4.0,12.0,Sunday
2017-01-23,1425,2017.0,1.0,23.0,Monday
2018-10-02,1426,2018.0,10.0,2.0,Tuesday
2017-12-22,1427,2017.0,12.0,22.0,Friday
2017-06-13,1428,2017.0,6.0,13.0,Tuesday
2017-07-15,1429,2017.0,7.0,15.0,Saturday
2016-01-20,1430,2016.0,1.0,20.0,Wednesday
2017-03-01,1431,2017.0,3.0,1.0,Wednesday
2017-10-12,1432,2017.0,10.0,12.0,Thursday
2018-03-19,1433,2018.0,3.0,19.0,Monday
2018-02-19,1434,2018.0,2.0,19.0,Monday
2015-09-02,1435,2015.0,9.0,2.0,Wednesday
2017-08-16,1436,2017.0,8.0,16.0,Wednesday
2019-04-16,1437,2019.0,4.0,16.0,Tuesday
2015-12-21,1438,2015.0,12.0,21.0,Monday
2018-01-27,1439,2018.0,1.0,27.0,Saturday
2015-12-05,1440,2015.0,12.0,5.0,Saturday
2015-05-22,1441,2015.0,5.0,22.0,Friday
2015-05-13,1442,2015.0,5.0,13.0,Wednesday
2015-06-11,1443,2015.0,6.0,11.0,Thursday
2017-09-08,1444,2017.0,9.0,8.0,Friday
2018-04-18,1445,2018.0,4.0,18.0,Wednesday
2016-01-31,1446,2016.0,1.0,31.0,Sunday
2016-07-21,1447,2016.0,7.0,21.0,Thursday
2018-11-08,1448,2018.0,11.0,8.0,Thursday
2015-06-20,1449,2015.0,6.0,20.0,Saturday
2015-07-02,1450,2015.0,7.0,2.0,Thursday
2017-01-14,1451,2017.0,1.0,14.0,Saturday
2015-08-26,1452,2015.0,8.0,26.0,Wednesday
2015-12-16,1453,2015.0,12.0,16.0,Wednesday
2015-05-06,1454,2015.0,5.0,6.0,Wednesday
2019-02-25,1455,2019.0,2.0,25.0,Monday
2019-03-26,1456,2019.0,3.0,26.0,Tuesday
2016-04-03,1457,2016.0,4.0,3.0,Sunday
2017-05-27,1458,2017.0,5.0,27.0,Saturday
2015-08-14,1459,2015.0,8.0,14.0,Friday
2015-06-29,1460,2015.0,6.0,29.0,Monday
2015-06-27,1461,2015.0,6.0,27.0,Saturday
2018-06-17,1462,2018.0,6.0,17.0,Sunday
2017-01-19,1463,2017.0,1.0,19.0,Thursday
2016-05-13,1464,2016.0,5.0,13.0,Friday
2017-04-10,1465,2017.0,4.0,10.0,Monday
2017-07-14,1466,2017.0,7.0,14.0,Friday
2015-05-29,1467,2015.0,5.0,29.0,Friday
2015-05-18,1468,2015.0,5.0,18.0,Monday
2016-06-18,1469,2016.0,6.0,18.0,Saturday
2015-07-05,1470,2015.0,7.0,5.0,Sunday
2016-08-10,1471,2016.0,8.0,10.0,Wednesday
2018-01-18,1472,2018.0,1.0,18.0,Thursday
2017-04-06,1473,2017.0,4.0,6.0,Thursday
2016-03-28,1474,2016.0,3.0,28.0,Monday
2015-07-30,1475,2015.0,7.0,30.0,Thursday
2017-02-28,1476,2017.0,2.0,28.0,Tuesday
2015-06-13,1477,2015.0,6.0,13.0,Saturday
2015-06-16,1478,2015.0,6.0,16.0,Tuesday
2015-07-18,1479,2015.0,7.0,18.0,Saturday
2018-04-16,1480,2018.0,4.0,16.0,Monday
2017-06-15,1481,2017.0,6.0,15.0,Thursday
2019-02-10,1482,2019.0,2.0,10.0,Sunday
2017-08-04,1483,2017.0,8.0,4.0,Friday
2018-03-04,1484,2018.0,3.0,4.0,Sunday
2017-09-18,1485,2017.0,9.0,18.0,Monday
2016-11-16,1486,2016.0,11.0,16.0,Wednesday
2016-12-10,1487,2016.0,12.0,10.0,Saturday
2018-06-16,1488,2018.0,6.0,16.0,Saturday
2016-06-03,1489,2016.0,6.0,3.0,Friday
2017-05-16,1490,2017.0,5.0,16.0,Tuesday
2016-11-25,1491,2016.0,11.0,25.0,Friday
2018-09-22,1492,2018.0,9.0,22.0,Saturday
2016-12-29,1493,2016.0,12.0,29.0,Thursday
2018-02-16,1494,2018.0,2.0,16.0,Friday
2019-01-16,1495,2019.0,1.0,16.0,Wednesday
2017-01-28,1496,2017.0,1.0,28.0,Saturday
2015-07-21,1497,2015.0,7.0,21.0,Tuesday
2018-04-20,1498,2018.0,4.0,20.0,Friday
2018-05-07,1499,2018.0,5.0,7.0,Monday
2015-07-14,1500,2015.0,7.0,14.0,Tuesday
2017-05-01,1501,2017.0,5.0,1.0,Monday
2015-06-23,1502,2015.0,6.0,23.0,Tuesday
2017-07-17,1503,2017.0,7.0,17.0,Monday
2016-01-29,1504,2016.0,1.0,29.0,Friday
2015-08-13,1505,2015.0,8.0,13.0,Thursday
2016-04-25,1506,2016.0,4.0,25.0,Monday
2015-11-18,1507,2015.0,11.0,18.0,Wednesday
2016-08-09,1508,2016.0,8.0,9.0,Tuesday
2018-10-30,1509,2018.0,10.0,30.0,Tuesday
2016-04-18,1510,2016.0,4.0,18.0,Monday
2016-11-20,1511,2016.0,11.0,20.0,Sunday
2016-10-29,1512,2016.0,10.0,29.0,Saturday
2016-12-23,1513,2016.0,12.0,23.0,Friday
2017-11-26,1514,2017.0,11.0,26.0,Sunday
2018-06-22,1515,2018.0,6.0,22.0,Friday
2017-03-20,1516,2017.0,3.0,20.0,Monday
2016-02-13,1517,2016.0,2.0,13.0,Saturday
2016-12-14,1518,2016.0,12.0,14.0,Wednesday
2018-05-10,1519,2018.0,5.0,10.0,Thursday
2016-11-19,1520,2016.0,11.0,19.0,Saturday
2015-07-24,1521,2015.0,7.0,24.0,Friday
2018-09-06,1522,2018.0,9.0,6.0,Thursday
2018-02-24,1523,2018.0,2.0,24.0,Saturday
2017-10-10,1524,2017.0,10.0,10.0,Tuesday
2017-06-21,1525,2017.0,6.0,21.0,Wednesday
2017-03-16,1526,2017.0,3.0,16.0,Thursday
2016-12-20,1527,2016.0,12.0,20.0,Tuesday
2015-11-29,1528,2015.0,11.0,29.0,Sunday
2017-04-29,1529,2017.0,4.0,29.0,Saturday
2018-04-04,1530,2018.0,4.0,4.0,Wednesday
2015-07-12,1531,2015.0,7.0,12.0,Sunday
2018-01-30,1532,2018.0,1.0,30.0,Tuesday
2015-10-23,1533,2015.0,10.0,23.0,Friday
